,Text,language,english
97, GIVEAWAY ALERT  We want to help you find the perfect MLBB lippie Get a chance to win the whole Sensational Liquid Matte THE NUDES collection Heres how   Follow maybellinephshop on IG   Like this post  Comment which shade you think is your perfect MLBB and why  Its so easy Good luck babes  Shades top to bottom Bare It All Strip It Off Bare Temptations Barely Legal Get Undressed Nude Shot  You can also SHOP NOW at bitlyShopeeSLMNudes  ,en, GIVEAWAY ALERT  We want to help you find the perfect MLBB lippie Get a chance to win the whole Sensational Liquid Matte THE NUDES collection Heres how   Follow maybellinephshop on IG   Like this post  Comment which shade you think is your perfect MLBB and why  Its so easy Good luck babes  Shades top to bottom Bare It All Strip It Off Bare Temptations Barely Legal Get Undressed Nude Shot  You can also SHOP NOW at bitlyShopeeSLMNudes  
98,If youre still trying to find gifts for your lippieloving friends weve got the perfect one for you  Get a free gift bag with every purchase of the Ashley Longshore SuperStay Matte Ink liquid lipsticks only available on Shopee   Add to cart NOW and check out on  Link bitlyAshleyLongshoreOrnaments ,en,If youre still trying to find gifts for your lippieloving friends weve got the perfect one for you  Get a free gift bag with every purchase of the Ashley Longshore SuperStay Matte Ink liquid lipsticks only available on Shopee   Add to cart NOW and check out on  Link bitlyAshleyLongshoreOrnaments 
99,Deck the halls with our Ashley Longshore Christmas ornaments   Get a free gift bag with every purchase of the Ashley Longshore SuperStay Matte Ink liquid lipsticks on Shopee when you check out on    ADD TO CART NOW bitlyAshleyLongshoreOrnaments  ,en,Deck the halls with our Ashley Longshore Christmas ornaments   Get a free gift bag with every purchase of the Ashley Longshore SuperStay Matte Ink liquid lipsticks on Shopee when you check out on    ADD TO CART NOW bitlyAshleyLongshoreOrnaments  
100,Were very reddy for the holidays   Stay tuned for the perfect Christmas gift   MaybellineHolidayREDdy   bitlyLazadaHolidayREDdy ,en,Were very reddy for the holidays   Stay tuned for the perfect Christmas gift   MaybellineHolidayREDdy   bitlyLazadaHolidayREDdy 
101,Time to get HOLIDAY REDDY with our SuperStay Matte Ink liquid lipsticks Get a free ornament gift bag when you check out on Lazada now  SHOP NOW bitlyLazadaHolidayREDdy  ,en,Time to get HOLIDAY REDDY with our SuperStay Matte Ink liquid lipsticks Get a free ornament gift bag when you check out on Lazada now  SHOP NOW bitlyLazadaHolidayREDdy  
102,Get  of the NEW Sensational Liquid Matte Lip Tint  The Nudes Collection in an exclusive bundle only available on Lazada Shop the West Coast Warms for only P featuring the shades Bare It All Strip It Off and Nude Shot   Also available in Manhattan Mauves   Shop now at bitlyLazadaSLMNudes ,en,Get  of the NEW Sensational Liquid Matte Lip Tint  The Nudes Collection in an exclusive bundle only available on Lazada Shop the West Coast Warms for only P featuring the shades Bare It All Strip It Off and Nude Shot   Also available in Manhattan Mauves   Shop now at bitlyLazadaSLMNudes 
103,Maybelline is here to satisfy your cravings with our newest launch  the SuperStay Matte Ink Milk Tea Edition Featuring  milk teainspired shades that are transferproof and MILK TEAPROOF  NOW AVAILABLE on Lazada Buy now bitlyLazadaSSMIMilkTea  ,en,Maybelline is here to satisfy your cravings with our newest launch  the SuperStay Matte Ink Milk Tea Edition Featuring  milk teainspired shades that are transferproof and MILK TEAPROOF  NOW AVAILABLE on Lazada Buy now bitlyLazadaSSMIMilkTea  
104,TIME FOR ANOTHER GIVEAWAY  We want to give  lucky winner a taste of the SuperStay Matte Ink Milk Tea Edition  Heres how   Follow maybelinephshop on IG  Like this post  Comment your favorite flavorshade and why   Tag a friend youd love to share this with make sure they follow us too Good luck babes  ,en,TIME FOR ANOTHER GIVEAWAY  We want to give  lucky winner a taste of the SuperStay Matte Ink Milk Tea Edition  Heres how   Follow maybelinephshop on IG  Like this post  Comment your favorite flavorshade and why   Tag a friend youd love to share this with make sure they follow us too Good luck babes  
105,Been wanting to try our Total Temptation Mascara Give in to the temptation and add to cart now   With Total Temptation you can have totally full and totally softlooking lashes  Drop a  if youre getting this for yourself this Christmas ,en,Been wanting to try our Total Temptation Mascara Give in to the temptation and add to cart now   With Total Temptation you can have totally full and totally softlooking lashes  Drop a  if youre getting this for yourself this Christmas 
106,Looking for a full coverage liquid foundation Well we got it  The SuperStay HR Full Coverage Foundation can give you a flawless finish that lasts all day and through all the holiday festivities  Click on the post to get yours now  ,en,Looking for a full coverage liquid foundation Well we got it  The SuperStay HR Full Coverage Foundation can give you a flawless finish that lasts all day and through all the holiday festivities  Click on the post to get yours now  
107,Its the perfect gift idea for your lippie loving friends   Choose from our  Holiday Mini Matte bundles The Nudes Clay Crush  Nude Nuance  The Bolds Divine Wine  Touch of Spice  Shop for only P  ,en,Its the perfect gift idea for your lippie loving friends   Choose from our  Holiday Mini Matte bundles The Nudes Clay Crush  Nude Nuance  The Bolds Divine Wine  Touch of Spice  Shop for only P  
108,Cant choose your favorite bundle Why not buy them all and get your favorite Maybelline Creamy Matte shades in the cutest mini packaging  Get yours now for P each set  ,en,Cant choose your favorite bundle Why not buy them all and get your favorite Maybelline Creamy Matte shades in the cutest mini packaging  Get yours now for P each set  
109,We PINK that the SuperStay Ink Crayons are a NEED Enter into the new year with these babies by your side Shop now  ,en,We PINK that the SuperStay Ink Crayons are a NEED Enter into the new year with these babies by your side Shop now  
110, HAPPY K MAYBELLINE FAM   As a token of our gratitude for getting us to this milestone and because were feeling extra generous this holiday season were giving away P worth of products to  lucky winners   All you have to do is this   Show us your holiday makeup look by posting a photovideo using your favorite Maybelline products   Tag maybellinephshop and make sure youre following us   Use the hashtag MNYkGiveaway and tell us in the caption why you deserve to win   Tag  friends you would like to share your holiday loot with if you win and make sure theyre following us too  Well be announcing the winners in our stories on December  Good luck babes and Happy Holidays  ,en, HAPPY K MAYBELLINE FAM   As a token of our gratitude for getting us to this milestone and because were feeling extra generous this holiday season were giving away P worth of products to  lucky winners   All you have to do is this   Show us your holiday makeup look by posting a photovideo using your favorite Maybelline products   Tag maybellinephshop and make sure youre following us   Use the hashtag MNYkGiveaway and tell us in the caption why you deserve to win   Tag  friends you would like to share your holiday loot with if you win and make sure theyre following us too  Well be announcing the winners in our stories on December  Good luck babes and Happy Holidays  
111,Time to step up your concealer game this  From blemishes to pimple marks our NEW SuperStay Hr Full Coverage Concealer has got you covered  Double tap if you need this in your life    We have  shades available in the Philippines Fair Light Light Medium Sand Medium and Honey Tap the post to shop now  ,en,Time to step up your concealer game this  From blemishes to pimple marks our NEW SuperStay Hr Full Coverage Concealer has got you covered  Double tap if you need this in your life    We have  shades available in the Philippines Fair Light Light Medium Sand Medium and Honey Tap the post to shop now  
112,No facetune needed with our SuperStay HR Full Coverage Concealer This full coverage yet lightweight concealer features a precise paddle applicator that effortlessly glides the formula onto the skin for a smooth seamless finish  Shop now bitlySuperStayConcealer  ,en,No facetune needed with our SuperStay HR Full Coverage Concealer This full coverage yet lightweight concealer features a precise paddle applicator that effortlessly glides the formula onto the skin for a smooth seamless finish  Shop now bitlySuperStayConcealer  
113, New year new giveaway alert   Wipe out all blemishes and pimples and get a chance to win a complete set of our NEW SuperStay HR Full Coverage Concealer  Heres how   Follow maybellinephshop on IG   Like this post  Comment why you deserve to win and tag  friends you would like to share this with Make sure theyre following us too  Well be choosing  lucky winners  Good luck babes   PimplesWipedOut SuperstayConcealer ,en, New year new giveaway alert   Wipe out all blemishes and pimples and get a chance to win a complete set of our NEW SuperStay HR Full Coverage Concealer  Heres how   Follow maybellinephshop on IG   Like this post  Comment why you deserve to win and tag  friends you would like to share this with Make sure theyre following us too  Well be choosing  lucky winners  Good luck babes   PimplesWipedOut SuperstayConcealer 
114,Our bestselling shade from our NEW Sensational Liquid Matte Lip Tint The Nudes Collection  Bare Temptations   Get that lightweight soft matte finish on your lips with  everyday MorenaFlatteringNudes you can choose from  Tap the post to shop now ,en,Our bestselling shade from our NEW Sensational Liquid Matte Lip Tint The Nudes Collection  Bare Temptations   Get that lightweight soft matte finish on your lips with  everyday MorenaFlatteringNudes you can choose from  Tap the post to shop now 
115,Always aiming for that flawless and effortless wing Get the look in two easy steps   Line your top lid in a single stroke starting from the inner corner to the outer corner of your eye   Repeat for a thicker more intense line  Look bold in our Line Tattoo High Impact Pen and get one now for only P  ,en,Always aiming for that flawless and effortless wing Get the look in two easy steps   Line your top lid in a single stroke starting from the inner corner to the outer corner of your eye   Repeat for a thicker more intense line  Look bold in our Line Tattoo High Impact Pen and get one now for only P  
